"x1";"x2"
-1.82739879518747;0.00881590364966545
-1.5343624125421;-0.237040757234208
-3.38717309340835;-0.0819288767268881
3.93645029373467;0.13929223428946
-1.48759525038302;-0.47796911353711
-0.882682300657034;0.305661602844484
1.85441581763327;0.181716754301451
1.35462001755834;0.120273766308092
-1.12838953129947;-0.143348275017925
2.28318744011223;-0.113429779452272
0.963247547373176;0.405623467140831
0.888201872333884;0.360519451289438
1.59326667383313;-0.192713331929408
-0.0753036118298769;0.147850903882645
2.44997217737138;-0.48731502730865
-2.3666227157414;-0.0772950926655903
-3.26596998564899;-0.128619463914074
-2.23969493761659;0.474406776451506
0.182002386525273;0.153402006686665
3.34375569269061;-0.112780572646297
0.951517435237765;0.377568040941842
-0.311949315965176;0.0469418151443824
-1.33755475051701;0.280248724124394
1.73603565663099;0.121066774441861
3.06150810651481;0.269681822708808
0.543718884214759;-0.296154728890397
0.371508719846606;-0.28441691332031
1.78979668624699;-0.257000076617114
-2.42167093373835;0.256212146454491
2.01323434568942;-0.402365619814955
-3.53648177862167;0.446627635010518
-2.76664837218821;-0.480934619936161
0.563050587177277;0.104838258088566
1.81434295929968;0.0428706458443776
-2.15124374583364;-0.0276154238125309
-1.34883034557104;0.387918773307465
0.147559881657362;-0.343132499405183
-2.68195441320539;0.425665270504542
-1.4285138040036;0.198172172266059
4.01362997896969;-0.448034068834968
-2.46842923529446;-0.188486540722661
-3.32247099980712;0.31739221253898
0.499102410376072;0.412849070704542
0.0191035107523203;0.394626320307143
1.84414087280631;-0.436918137860484
-2.23438616611063;-0.216604983699508
0.599259857535362;-0.235626520155929
2.2341377273947;-0.401911993776448
0.884119581878185;-0.330173012134619
2.27043937377632;0.021572880181484
