timestamp,power_wahoo,cadence_wahoo,power_assioma,cadence_assioma,power_diff
2026-01-15 14:02:58+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:02:59+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:03:00+00:00,6.0,24.0,0.0,0.0,6.0
2026-01-15 14:03:01+00:00,1.0,40.0,0.0,0.0,1.0
2026-01-15 14:03:02+00:00,0.0,45.0,0.0,0.0,0.0
2026-01-15 14:03:03+00:00,3.0,42.0,19.0,20.0,-16.0
2026-01-15 14:03:04+00:00,0.0,27.0,19.0,20.0,-19.0
2026-01-15 14:03:05+00:00,0.0,12.0,19.0,20.0,-19.0
2026-01-15 14:03:06+00:00,0.0,0.0,3.0,20.0,-3.0
2026-01-15 14:03:07+00:00,0.0,0.0,4.0,15.0,-4.0
2026-01-15 14:03:08+00:00,1.0,0.0,7.0,15.0,-6.0
2026-01-15 14:03:09+00:00,2.0,20.0,7.0,15.0,-5.0
2026-01-15 14:03:10+00:00,0.0,11.0,7.0,15.0,-7.0
2026-01-15 14:03:11+00:00,0.0,2.0,0.0,15.0,0.0
2026-01-15 14:03:12+00:00,0.0,0.0,0.0,15.0,0.0
2026-01-15 14:03:13+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:03:14+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:03:15+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:03:16+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:03:17+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:03:18+00:00,4.0,33.0,0.0,0.0,4.0
2026-01-15 14:03:19+00:00,0.0,22.0,0.0,0.0,0.0
2026-01-15 14:03:20+00:00,0.0,11.0,0.0,0.0,0.0
2026-01-15 14:03:21+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:03:22+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:03:23+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:03:24+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:03:25+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:03:26+00:00,3.0,33.0,0.0,0.0,3.0
2026-01-15 14:03:27+00:00,0.0,22.0,0.0,0.0,0.0
2026-01-15 14:03:28+00:00,0.0,11.0,0.0,0.0,0.0
2026-01-15 14:03:29+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:03:30+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:03:31+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:03:32+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:03:33+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:03:34+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:03:35+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:03:36+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:03:37+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:03:38+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:03:39+00:00,31.0,49.0,113.0,49.0,-82.0
2026-01-15 14:03:40+00:00,104.0,73.0,66.0,78.0,38.0
2026-01-15 14:03:41+00:00,71.0,81.0,63.0,82.0,8.0
2026-01-15 14:03:42+00:00,79.0,82.0,94.0,84.0,-15.0
2026-01-15 14:03:43+00:00,105.0,84.0,94.0,84.0,11.0
2026-01-15 14:03:44+00:00,103.0,85.0,95.0,85.0,8.0
2026-01-15 14:03:45+00:00,110.0,86.0,113.0,87.0,-3.0
2026-01-15 14:03:46+00:00,122.0,89.0,111.0,91.0,11.0
2026-01-15 14:03:47+00:00,123.0,93.0,88.0,95.0,35.0
2026-01-15 14:03:48+00:00,103.0,95.0,78.0,94.0,25.0
2026-01-15 14:03:49+00:00,93.0,93.0,92.0,93.0,1.0
2026-01-15 14:03:50+00:00,104.0,94.0,85.0,94.0,19.0
2026-01-15 14:03:51+00:00,103.0,94.0,80.0,94.0,23.0
2026-01-15 14:03:52+00:00,96.0,94.0,80.0,94.0,16.0
2026-01-15 14:03:53+00:00,103.0,94.0,90.0,94.0,13.0
2026-01-15 14:03:54+00:00,100.0,94.0,84.0,94.0,16.0
2026-01-15 14:03:55+00:00,93.0,93.0,80.0,93.0,13.0
2026-01-15 14:03:56+00:00,102.0,93.0,93.0,94.0,9.0
2026-01-15 14:03:57+00:00,106.0,94.0,93.0,94.0,13.0
2026-01-15 14:03:58+00:00,96.0,94.0,89.0,93.0,7.0
2026-01-15 14:03:59+00:00,98.0,93.0,90.0,94.0,8.0
2026-01-15 14:04:00+00:00,104.0,93.0,101.0,94.0,3.0
2026-01-15 14:04:01+00:00,104.0,94.0,78.0,94.0,26.0
2026-01-15 14:04:02+00:00,94.0,94.0,78.0,94.0,16.0
2026-01-15 14:04:03+00:00,94.0,93.0,82.0,93.0,12.0
2026-01-15 14:04:04+00:00,101.0,92.0,89.0,93.0,12.0
2026-01-15 14:04:05+00:00,106.0,93.0,89.0,94.0,17.0
2026-01-15 14:04:06+00:00,104.0,94.0,79.0,94.0,25.0
2026-01-15 14:04:07+00:00,95.0,94.0,82.0,93.0,13.0
2026-01-15 14:04:08+00:00,95.0,93.0,91.0,93.0,4.0
2026-01-15 14:04:09+00:00,103.0,93.0,89.0,93.0,14.0
2026-01-15 14:04:10+00:00,106.0,93.0,85.0,94.0,21.0
2026-01-15 14:04:11+00:00,98.0,93.0,85.0,94.0,13.0
2026-01-15 14:04:12+00:00,98.0,93.0,96.0,93.0,2.0
2026-01-15 14:04:13+00:00,100.0,93.0,82.0,93.0,18.0
2026-01-15 14:04:14+00:00,99.0,93.0,82.0,93.0,17.0
2026-01-15 14:04:15+00:00,98.0,93.0,85.0,93.0,13.0
2026-01-15 14:04:16+00:00,100.0,93.0,85.0,93.0,15.0
2026-01-15 14:04:17+00:00,103.0,93.0,91.0,93.0,12.0
2026-01-15 14:04:18+00:00,102.0,93.0,78.0,93.0,24.0
2026-01-15 14:04:19+00:00,98.0,93.0,75.0,93.0,23.0
2026-01-15 14:04:20+00:00,94.0,92.0,74.0,92.0,20.0
2026-01-15 14:04:21+00:00,105.0,92.0,109.0,92.0,-4.0
2026-01-15 14:04:22+00:00,119.0,96.0,106.0,95.0,13.0
2026-01-15 14:04:23+00:00,94.0,96.0,82.0,94.0,12.0
2026-01-15 14:04:24+00:00,85.0,94.0,85.0,93.0,0.0
2026-01-15 14:04:25+00:00,99.0,93.0,85.0,93.0,14.0
2026-01-15 14:04:26+00:00,99.0,93.0,86.0,93.0,13.0
2026-01-15 14:04:27+00:00,97.0,93.0,89.0,92.0,8.0
2026-01-15 14:04:28+00:00,96.0,92.0,92.0,92.0,4.0
2026-01-15 14:04:29+00:00,101.0,92.0,82.0,93.0,19.0
2026-01-15 14:04:30+00:00,99.0,92.0,82.0,93.0,17.0
2026-01-15 14:04:31+00:00,102.0,92.0,87.0,92.0,15.0
2026-01-15 14:04:32+00:00,107.0,93.0,98.0,94.0,9.0
2026-01-15 14:04:33+00:00,107.0,94.0,84.0,95.0,23.0
2026-01-15 14:04:34+00:00,100.0,95.0,77.0,94.0,23.0
2026-01-15 14:04:35+00:00,94.0,94.0,77.0,94.0,17.0
2026-01-15 14:04:36+00:00,103.0,94.0,89.0,94.0,14.0
2026-01-15 14:04:37+00:00,102.0,94.0,91.0,95.0,11.0
2026-01-15 14:04:38+00:00,100.0,95.0,83.0,95.0,17.0
2026-01-15 14:04:39+00:00,101.0,94.0,90.0,95.0,11.0
2026-01-15 14:04:40+00:00,102.0,95.0,90.0,95.0,12.0
2026-01-15 14:04:41+00:00,102.0,95.0,88.0,95.0,14.0
2026-01-15 14:04:42+00:00,26.0,74.0,88.0,95.0,-62.0
2026-01-15 14:04:43+00:00,2.0,44.0,88.0,95.0,-86.0
2026-01-15 14:04:44+00:00,0.0,15.0,0.0,95.0,0.0
2026-01-15 14:04:45+00:00,0.0,0.0,0.0,95.0,0.0
2026-01-15 14:04:46+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:04:47+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:04:48+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:04:49+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:04:50+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:04:51+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:04:52+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:04:53+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:04:54+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:04:55+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:04:56+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:04:57+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:04:58+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:04:59+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:05:00+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:05:01+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:05:02+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:05:03+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:05:04+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:05:05+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:05:06+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:05:07+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:05:08+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:05:09+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:05:10+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:05:11+00:00,0.0,0.0,0.0,0.0,0.0
2026-01-15 14:05:12+00:00,0.0,0.0,149.0,51.0,-149.0
2026-01-15 14:05:13+00:00,129.0,63.0,149.0,51.0,-20.0
2026-01-15 14:05:14+00:00,174.0,91.0,139.0,88.0,35.0
2026-01-15 14:05:15+00:00,100.0,95.0,114.0,93.0,-14.0
2026-01-15 14:05:16+00:00,100.0,91.0,193.0,93.0,-93.0
2026-01-15 14:05:17+00:00,163.0,94.0,117.0,94.0,46.0
2026-01-15 14:05:18+00:00,146.0,93.0,145.0,93.0,1.0
2026-01-15 14:05:19+00:00,153.0,93.0,145.0,93.0,8.0
2026-01-15 14:05:20+00:00,151.0,94.0,131.0,93.0,20.0
2026-01-15 14:05:21+00:00,147.0,93.0,139.0,94.0,8.0
2026-01-15 14:05:22+00:00,155.0,94.0,139.0,94.0,16.0
2026-01-15 14:05:23+00:00,155.0,94.0,128.0,95.0,27.0
2026-01-15 14:05:24+00:00,146.0,94.0,130.0,93.0,16.0
2026-01-15 14:05:25+00:00,142.0,93.0,142.0,93.0,0.0
2026-01-15 14:05:26+00:00,152.0,93.0,133.0,93.0,19.0
2026-01-15 14:05:27+00:00,154.0,93.0,137.0,94.0,17.0
2026-01-15 14:05:28+00:00,155.0,94.0,137.0,94.0,18.0
2026-01-15 14:05:29+00:00,150.0,94.0,139.0,94.0,11.0
2026-01-15 14:05:30+00:00,153.0,95.0,149.0,95.0,4.0
2026-01-15 14:05:31+00:00,155.0,95.0,140.0,96.0,15.0
2026-01-15 14:05:32+00:00,162.0,96.0,130.0,97.0,32.0
2026-01-15 14:05:33+00:00,150.0,96.0,130.0,97.0,20.0
2026-01-15 14:05:34+00:00,149.0,97.0,128.0,97.0,21.0
